1329375600,40.75,-73.9919
1329375600,40.7687,-73.9583
1329375600,40.7438,-73.9219
1329375600,40.7459,-73.9942
1329375600,40.7468,-73.9773
1329375600,40.744,-73.9719
1329375600,40.6486,-73.7834
1329375600,40.7971,-73.9718
1329375600,40.7704,-73.962
1329375600,40.7694,-73.952
1329375600,40.769,-73.9821
1329375600,40.7725,-73.9526
1329375600,40.7692,-73.9674
1329375600,40.7615,-74
1329375600,40.7524,-73.9734
1329375600,40.7344,-74.0025
1329375600,40.752,-73.976
1329375600,40.646,-73.7901
1329375600,40.7896,-73.9462
1329375600,40.8028,-73.9677
1329375600,40.756,-73.9677
1329375600,40.7303,-73.9832
1329375600,40.7513,-73.9908
1329375600,40.6935,-73.9967
1329375600,40.7331,-73.9812
1329375600,40.688,-73.9956
1329375600,40.7914,-73.9761
1329375600,40.7513,-73.9941
1329375600,40.7388,-74.0082
1329375600,40.7358,-74.0067
1329375600,40.7449,-73.986
1329375600,40.7367,-73.9975
1329375600,40.7146,-74.0083
1329375600,40.7293,-73.9777
1329375600,40.7721,-73.9531
1329375600,40.7361,-74.006
1329375600,40.7404,-73.9864
1329375600,40.7219,-73.9999
1329375600,40.7396,-73.9795
1329375600,40.7491,-73.9924
1329375600,40.7192,-74.0077
1329375600,40.7645,-73.9684
1329375600,40.7573,-73.9666
1329375600,40.8342,-73.9449
1329375600,40.7334,-73.9875
1329375600,40.7761,-73.958
1329375600,40.7311,-74.0041
1329375600,40.7339,-73.9807
1329375600,40.7734,-73.9821
1329375600,40.7089,-74.0024
1329375600,40.7505,-73.9947
1329375600,40.7516,-73.9775
1329375600,40.7746,-73.9823
1329375600,40.6273,-74.0029
1329375600,40.773,-73.9603
1329375600,40.7299,-73.9888
1329375600,40.718,-73.9859
1329375600,40.7776,-73.9512
1329375600,40.7631,-73.9788
1329375600,40.7678,-73.9559
1329375600,40.7505,-73.9947
1329375600,40.7047,-74.0162
1329375600,40.7577,-73.9931
1329375600,40.7221,-74.0116
1329375600,40.715,-74.0116
1329375600,40.7675,-73.9827
1329375600,40.7563,-73.9904
1329375600,40.768,-73.9561
1329375600,40.7517,-73.982
1329375600,40.7333,-74.0064
1329375600,40.7781,-73.982
1329375600,40.7524,-73.9735
1329375600,40.7551,-73.9876
1329375600,40.7615,-73.9304
1329375600,40.7589,-73.9689
1329375600,40.7637,-73.9813
1329375600,40.7576,-73.9614
1329375600,40.7567,-73.9903
1329375600,40.7734,-73.96
1329375600,40.803,-73.9674
1329375600,40.7449,-73.9849
1329375600,40.7161,-74.0069
1329375600,40.7564,-73.9722
1329375600,40.7304,-73.9907
1329375600,40.7774,-73.9825
1329375600,40.774,-73.9455
1329375600,40.7561,-73.99
1329375600,40.7862,-73.9426
1329375600,40.7827,-73.9555
1329375600,40.6844,-74.0011
1329375600,40.7496,-73.9916
1329375600,40.7388,-74.0082
1329375600,40.7271,-73.9999
1329375600,40.7474,-73.9738
1329375600,40.7935,-73.9403
1329375600,40.7501,-73.9916
1329375600,40.7429,-73.9774
1329375600,40.7553,-73.9867
1329375600,40.7365,-74.0058
1329375600,40.7446,-73.9759
1329375600,40.7833,-73.9507
1329375600,40.7587,-73.9657
1329375600,40.7707,-73.9822
1329375600,40.7486,-73.9781
1329375600,40.7572,-73.9667
1329375600,40.7831,-73.9747
1329375600,40.7559,-73.9917
1329375600,40.7732,-73.9818
1329375600,40.7731,-73.8853
1329375600,40.7189,-74.0088
1329375600,40.7738,-73.9516
1329375600,40.7712,-73.9908
1329375600,40.7623,-73.9683
1329375600,40.7736,-73.9458
1329375600,40.7504,-73.9948
1329375600,40.7156,-74.0075
1329375600,40.7742,-73.9596
1329375600,40.7747,-73.9512
1329375600,40.7114,-74.0171
1329375600,40.5872,-74.1647
1329375600,0,0
1329375600,40.7175,-73.9844
1329375600,40.7737,-73.9777
1329375600,40.748,-73.9736
1329375600,40.7327,-73.9877
1329375600,40.7336,-74.0063
1329375600,40.733,-74.0001
1329375600,40.741,-73.9942
1329375600,40.7393,-74.0028
1329375600,40.7766,-73.9527
1329375600,40.7875,-73.9789
1329375600,40.8152,-73.9586
1329375600,40.7597,-73.9954
1329375600,40.7508,-73.9907
1329375600,40.7562,-73.9902
1329375600,40.7426,-73.9824
1329375600,40.7639,-73.962
1329375600,40.7833,-73.955
1329375600,40.7717,-73.9866
1329375600,40.7417,-73.981
1329375600,40.7657,-73.9608
1329375600,40.7591,-73.9828
1329375600,40.7507,-73.99
1329375600,40.765,-73.9706
1329375600,40.7523,-73.978
1329375600,40.7739,-73.9547
1329375600,40.7772,-73.9789
1329375600,40.7476,-73.983
1329375600,40.6973,-73.8138
1329375600,40.7366,-73.9817
1329375600,40.7472,-73.9771
1329375600,40.7936,-73.9726
1329375600,40.6452,-73.799
1329375601,40.7592,-73.9713
1329375601,40.7946,-73.9723
1329375601,40.7742,-73.9514
1329375602,40.7253,-73.9954
1329375603,40.7614,-73.9999
1329375604,40.7495,-73.9917
1329375605,40.7319,-73.9966
1329375606,40.7551,-73.9734
1329375606,40.7808,-73.9546
1329375607,40.7358,-74.006
1329375607,40.7764,-73.9529
1329375607,40.7162,-74.0154
1329375607,40.768,-73.9561
1329375607,40.7231,-73.9861
1329375608,40.7194,-73.9901
1329375608,40.749,-73.9923
1329375609,40.7459,-73.9781
1329375609,0,0
1329375610,40.7775,-73.955
1329375610,40.7568,-73.99
1329375610,40.7308,-73.9955
1329375610,40.7501,-73.9868
1329375610,40.7503,-73.9911
1329375611,40.7266,-73.9958
1329375612,40.7554,-73.968
1329375612,40.8093,-73.9491
1329375612,40.75,-73.9914
1329375613,40.7209,-73.9986
1329375613,40.7507,-73.9945
1329375613,40.7602,-73.9967
1329375614,40.7478,-73.9766
1329375614,40.7921,-73.9682
1329375615,40.7648,-73.9718
1329375615,40.7681,-73.8982
1329375615,40.776,-73.95
1329375616,40.7562,-73.9903
1329375616,40.7522,-73.9729
1329375616,40.7364,-73.9976
1329375616,40.7367,-73.9975
1329375616,40.7234,-74.0051
1329375617,40.7826,-73.9535
1329375617,40.8257,-73.9512
1329375617,40.7059,-74.0083
1329375617,40.7617,-73.9818
1329375618,40.7412,-73.9785
1329375618,40.7697,-73.9845
1329375618,40.7069,-74.0121
1329375619,40.7754,-73.9475
1329375620,40.7567,-73.9902
1329375621,40.7567,-73.9894
1329375621,40.7503,-73.9951
1329375623,40.7878,-73.9769
1329375624,40.722,-73.9973
1329375624,40.7696,-73.9627
1329375624,40.7401,-73.982
1329375624,40.7735,-73.9491
1329375624,40.749,-73.9783
1329375625,40.7339,-73.9812
1329375625,40.7471,-73.9898
1329375625,40.7594,-73.987
1329375626,40.7753,-73.9478
1329375627,40.769,-73.961
1329375627,40.7348,-73.9849
1329375628,40.7685,-73.862
1329375628,40.7496,-73.9931
1329375628,40.7427,-73.9774
1329375628,40.7817,-73.9491
1329375629,40.7557,-73.9681
1329375630,40.7368,-74.0008
1329375632,40.7368,-73.9931
1329375632,40.775,-73.9609
1329375632,40.7907,-73.969
1329375632,40.7501,-73.991
1329375633,40.7558,-73.8839
1329375633,40.7376,-74.0048
1329375633,40.7459,-74.0004
1329375634,40.7799,-73.9808
1329375634,40.7939,-73.9725
1329375634,40.6448,-73.7819
1329375634,40.7488,-73.978
1329375634,40.7655,-73.9804
1329375634,40.7702,-73.9879
1329375635,40.771,-73.9681
1329375635,40.7349,-73.9913
1329375636,40.7321,-73.982
1329375636,40.759,-73.9863
1329375636,40.7577,-73.9891
1329375636,40.7514,-73.9977
1329375637,40.8113,-73.9387
1329375637,40.757,-73.9901
1329375637,40.7618,-73.9865
1329375637,40.751,-73.941
1329375637,40.7845,-73.952
1329375637,40.7441,-74.0032
1329375638,40.7767,-73.9777
1329375638,40.7557,-73.9726
1329375639,40.7333,-73.9899
1329375640,40.7436,-73.9998
1329375640,40.752,-73.9756
1329375641,40.7333,-73.987
1329375641,40.7204,-73.9896
1329375641,40.7341,-73.9805
1329375641,40.7516,-73.9709
1329375642,40.7721,-73.8718
1329375642,40.7696,-73.9604
1329375643,40.7158,-73.9895
1329375643,40.7668,-73.9712
1329375644,40.7893,-73.9759
1329375645,40.7166,-74.0164
1329375645,40.7586,-73.9891
1329375645,40.7903,-73.9695
1329375645,40.7612,-73.9642
1329375645,40.7359,-73.9853
1329375646,40.7454,-73.9986
1329375647,40.781,-73.959
1329375647,40.7781,-73.9565
1329375647,40.7261,-73.9779
1329375648,40.7685,-73.9888
1329375648,0,0
1329375648,40.7567,-73.9902
1329375648,40.6448,-73.7819
1329375649,40.7256,-74.0056
1329375649,40.7326,-73.9876
1329375649,40.7716,-73.9509
1329375649,40.7755,-73.9536
1329375649,40.7326,-73.9816
1329375650,40.7748,-73.9509
1329375650,40.7577,-73.9848
1329375651,40.7739,-73.9485
1329375651,40.7479,-73.9738
1329375651,40.7672,-73.9538
1329375651,40.7767,-73.9495
1329375651,40.7888,-73.9762
1329375651,40.7623,-73.9632
1329375651,40.7814,-73.954
1329375652,40.7278,-74.0074
1329375652,40.7582,-73.9927
1329375652,40.7811,-73.9587
1329375652,40.75,-73.9913
1329375653,40.772,-73.9469
1329375655,40.7096,-74.0148
1329375655,40.7815,-73.9492
1329375655,40.7935,-73.9672
1329375655,40.7185,-73.9875
1329375655,40.7499,-73.9914
1329375656,40.7909,-73.9749
1329375656,40.7983,-73.9691
1329375656,40.7659,-73.9793
1329375656,40.7685,-73.9637
1329375657,40.7613,-73.9999
1329375657,40.7315,-74.0067
1329375657,40.7744,-73.9897
1329375657,40.7819,-73.9539
1329375657,40.7331,-73.9844
1329375657,40.77,-73.8634
1329375658,40.742,-73.9779
1329375658,40.7418,-73.9938
1329375658,40.7435,-73.9796
1329375658,40.6408,-73.9939
1329375660,40.7844,-73.9494
1329375660,40.77,-73.9917
1329375660,40.7472,-73.9811
1329375660,40.7438,-73.9734
1329375660,40.7571,-73.964
1329375660,40.753,-73.9699
1329375660,40.7562,-73.9902
1329375660,40.7748,-73.9568
1329375660,40.7567,-73.9895
1329375660,40.6979,-73.9955
1329375660,40.7645,-73.9728
1329375660,0,0
1329375660,40.7425,-73.9744
1329375660,40.7541,-73.982
1329375660,40.7835,-73.9589
1329375660,40.75,-73.9791
1329375660,40.7332,-73.9796
1329375660,40.7376,-74.0083
1329375660,40.7664,-73.963
1329375660,40.7402,-73.9791
1329375660,40.77,-73.8633
1329375660,40.7509,-74.0021
1329375660,40.7643,-73.9774
1329375660,40.7699,-73.8633
1329375660,40.7716,-73.9794
1329375660,40.7696,-73.9608
1329375660,40.7587,-73.9887
1329375660,40.7634,-73.9285
1329375660,40.7643,-73.977
1329375660,40.7628,-73.9658
1329375660,40.7176,-74.0058
1329375660,40.7722,-73.9524
1329375660,40.7675,-73.9615
1329375660,40.8136,-73.96
1329375660,40.7605,-73.9911
1329375660,0,0
1329375660,40.7794,-73.9878
1329375660,40.7959,-73.9728
1329375660,40.7344,-73.9924
1329375660,40.7892,-73.9756
1329375660,40.7671,-73.9826
1329375660,40.7684,-73.9847
1329375660,40.7848,-73.9538
1329375660,40.7797,-73.9444
1329375660,40.7728,-73.9605
1329375660,40.7456,-73.9752
1329375660,40.7755,-73.9802
1329375660,40.7488,-73.9731
1329375660,40.7297,-74.0095
1329375660,40.7207,-73.9977
1329375660,40.7735,-73.96
1329375660,40.7386,-73.9995
